band,start,end
http://dbpedia.org/resource/Motör_Militia,"2001","2004"
http://dbpedia.org/resource/The_Family_Dogg,"1966","1976"
http://dbpedia.org/resource/The_Kinleys,"1997","2005"
http://dbpedia.org/resource/Grade_(band),"1993","2002"
http://dbpedia.org/resource/Pele_(English_band),"1990","1990"
http://dbpedia.org/resource/Pup_(band),"2013","2013"
http://dbpedia.org/resource/Kay_Kay_and_His_Weathered_Underground,"2005","2013"
http://dbpedia.org/resource/Kitty_Girls,"2007","2007"
http://dbpedia.org/resource/Rock_Goddess,"1977","1977"
http://dbpedia.org/resource/Cherryholmes,"1999","2011"
http://dbpedia.org/resource/Kissing_the_Pink,"1980","2016"
http://dbpedia.org/resource/Yoomiii,"2006","2006"
http://dbpedia.org/resource/Zero_Boys,"1979","1985"
http://dbpedia.org/resource/Halfway_to_Hazard,"2007","2010"
http://dbpedia.org/resource/Fear_My_Thoughts,"1998","2010"
http://dbpedia.org/resource/Paw_(band),"1990","2000"
http://dbpedia.org/resource/The_Strange_Death_of_Liberal_England_(band),"2005","2011"
http://dbpedia.org/resource/Maxx_(band),"1993","1995"
http://dbpedia.org/resource/OTT_(band),"1995","1998"
http://dbpedia.org/resource/Painstake,"1993","2000"
http://dbpedia.org/resource/Soulcage,"1999","1999"
http://dbpedia.org/resource/Crispy_Ambulance,"1977","1982"
http://dbpedia.org/resource/Obituary_(band),"1984","1997"
http://dbpedia.org/resource/Cop_Shoot_Cop,"1987","1996"
http://dbpedia.org/resource/Organ_Thieves,"2008","2008"
http://dbpedia.org/resource/Josephine_Collective,"2004","2009"
http://dbpedia.org/resource/The_Killing_Tree,"1999","1999"
http://dbpedia.org/resource/The_Mooney_Suzuki,"1996","1996"
http://dbpedia.org/resource/Agoraphobic_Nosebleed,"1994","1994"
http://dbpedia.org/resource/Silly_Wizard,"1970","1988"
http://dbpedia.org/resource/An_Cafe,"2003","2010"
http://dbpedia.org/resource/Honor_Bright,"2006","2006"
http://dbpedia.org/resource/Tame_Impala,"2007","2007"
http://dbpedia.org/resource/Therefore_I_Am,"2004","2010"
http://dbpedia.org/resource/Show-Ya,"1982","1998"
http://dbpedia.org/resource/The_Cult,"1999","2002"
http://dbpedia.org/resource/ESG_(band),"1978","1985"
http://dbpedia.org/resource/Consecration_(band),"2000","2000"
http://dbpedia.org/resource/The_Alpha_Band,"1976","1979"
http://dbpedia.org/resource/The_Stands,"2002","2005"
http://dbpedia.org/resource/Orthodox_Celts,"1992","1992"
http://dbpedia.org/resource/Dogs_Die_in_Hot_Cars,"1997","2006"
http://dbpedia.org/resource/The_Six_Parts_Seven,"1995","2008"
http://dbpedia.org/resource/Goblin_(band),"1972","1982"
http://dbpedia.org/resource/Pain_Teens,"1985","1995"
http://dbpedia.org/resource/Ghetto_Mafia,"1993","2005"
http://dbpedia.org/resource/Dagö,"1998","2008"
http://dbpedia.org/resource/Spanky_and_Our_Gang,"1966","1969"
http://dbpedia.org/resource/Madre_Matilda,"1996","2002"
http://dbpedia.org/resource/Wig_Wam,"2001","2001"
http://dbpedia.org/resource/Alogia_(band),"2000","2000"
http://dbpedia.org/resource/One_More_Time_(band),"1991","1997"
http://dbpedia.org/resource/Action_Action,"2004","2010"
http://dbpedia.org/resource/Klaus_Waldeck,"1992","1992"
http://dbpedia.org/resource/Beowülf,"1981","1995"
http://dbpedia.org/resource/Aqua_Timez,"2005","2005"
http://dbpedia.org/resource/Chicken_Shack,"1965","1973"
http://dbpedia.org/resource/Los_Hermanos_Rosario,"1978","1978"
http://dbpedia.org/resource/Blind_Witness,"2005","2012"
http://dbpedia.org/resource/Kajagoogoo,"1978","1985"
http://dbpedia.org/resource/Naughty_by_Nature,"1988","1988"
http://dbpedia.org/resource/Laxmikant–Pyarelal,"1963","1998"
http://dbpedia.org/resource/Spitfire_(US_band),"1996","2002"
http://dbpedia.org/resource/The_Lost_Children_of_Babylon,"1996","1996"
http://dbpedia.org/resource/Redgum,"1975","1975"
http://dbpedia.org/resource/Switched_(band),"1999","1999"
http://dbpedia.org/resource/Znowhite,"1982","1989"
http://dbpedia.org/resource/The_Maccabees_(band),"2004","2016"
http://dbpedia.org/resource/Emeralds_(band),"2006","2013"
http://dbpedia.org/resource/Magazine_(band),"1977","1981"
http://dbpedia.org/resource/Brick_(band),"1972","1972"
http://dbpedia.org/resource/Anterior_(band),"2003","2012"
http://dbpedia.org/resource/Slave_(band),"1975","1996"
http://dbpedia.org/resource/The_Left_Banke,"1965","1969"
http://dbpedia.org/resource/Pop_Will_Eat_Itself,"1986","1986"
http://dbpedia.org/resource/Waysted,"1982","1987"
http://dbpedia.org/resource/Broadway_Calls,"2005","2005"
http://dbpedia.org/resource/Quintessence_(English_band),"1969","1980"
http://dbpedia.org/resource/Pajama_Club,"2011","2011"
http://dbpedia.org/resource/Kid_Dakota,"2001","2001"
http://dbpedia.org/resource/LeVert,"1983","1995"
http://dbpedia.org/resource/Amen_(American_band),"1994","1994"
http://dbpedia.org/resource/Turn_(band),"1998","2006"
http://dbpedia.org/resource/Flipper_(band),"1979","1987"
http://dbpedia.org/resource/Porno_for_Pyros,"1992","1997"
http://dbpedia.org/resource/Every_Avenue,"2003","2012"
http://dbpedia.org/resource/In_Fiction,"2005","2008"
http://dbpedia.org/resource/Buffalo_Springfield,"1966","1966"
http://dbpedia.org/resource/Hugo_Largo,"1984","1991"
http://dbpedia.org/resource/Transit_(band),"2006","2016"
http://dbpedia.org/resource/Anorexia_Nervosa_(band),"1995","2005"
http://dbpedia.org/resource/Big_Wreck,"1994","2002"
http://dbpedia.org/resource/Oleander_(band),"1995","1995"
http://dbpedia.org/resource/Feedtime,"1979","1979"
http://dbpedia.org/resource/The_Cinematics,"2003","2011"
http://dbpedia.org/resource/Crack_the_Sky,"1975","1978"
http://dbpedia.org/resource/The_Salads,"1993","1993"
http://dbpedia.org/resource/Looking_Glass_(band),"1969","1974"
http://dbpedia.org/resource/Teenage_Head_(band),"1975","1975"
http://dbpedia.org/resource/Venom_(band),"1979","1979"
http://dbpedia.org/resource/Samestate,"2008","2013"
http://dbpedia.org/resource/The_Idle_Race,"1959","1972"
http://dbpedia.org/resource/The_Free_Design,"1967","1967"
http://dbpedia.org/resource/First_Choice_(band),"1971","1984"
http://dbpedia.org/resource/The_Chameleons,"1981","1987"
http://dbpedia.org/resource/Chimaira,"1998","2014"
http://dbpedia.org/resource/Adept_(band),"2004","2004"
http://dbpedia.org/resource/Die_Trying_(band),"2001","2007"
http://dbpedia.org/resource/Almendra_(band),"1967","1967"
http://dbpedia.org/resource/APO_Hiking_Society,"1969","2010"
http://dbpedia.org/resource/Wall_of_Voodoo,"1977","1989"
http://dbpedia.org/resource/Puressence,"1992","2013"
http://dbpedia.org/resource/Saigon_Kick,"1988","2000"
http://dbpedia.org/resource/Sopor_Æternus_&_the_Ensemble_of_Shadows,"1989","1989"
http://dbpedia.org/resource/The_Pine_Hill_Haints,"1998","1998"
http://dbpedia.org/resource/Fingers_Inc.,"1985","1988"
http://dbpedia.org/resource/Shakaya,"2002","2008"
http://dbpedia.org/resource/Buffalo_Tom,"1987","1987"
http://dbpedia.org/resource/Some_Velvet_Sidewalk,"1987","1997"
http://dbpedia.org/resource/The_Candyskins,"1989","1998"
http://dbpedia.org/resource/Hour_Glass_(band),"1967","1968"
http://dbpedia.org/resource/Yōsei_Teikoku,"1997","1997"
http://dbpedia.org/resource/Kino_(UK_rock_band),"2004","2006"
http://dbpedia.org/resource/Tubeway_Army,"1976","1979"
http://dbpedia.org/resource/The_Bravery,"2003","2011"
http://dbpedia.org/resource/Aquagen,"1999","1999"
http://dbpedia.org/resource/Audioslave,"2001","2007"
http://dbpedia.org/resource/Commander_Cody_and_His_Lost_Planet_Airmen,"1967","1976"
http://dbpedia.org/resource/Straitjacket_Fits,"1986","1986"
http://dbpedia.org/resource/HAM_(band),"1988","1994"
http://dbpedia.org/resource/The_Association,"1965","1978"
http://dbpedia.org/resource/Hüsker_Dü,"1979","1988"
http://dbpedia.org/resource/Slowdive,"1989","1995"
http://dbpedia.org/resource/Betchadupa,"1997","2006"
http://dbpedia.org/resource/Emigrate_(band),"2005","2008"
http://dbpedia.org/resource/Jag_Panzer,"1981","1988"
http://dbpedia.org/resource/2_Live_Crew,"1982","1991"
http://dbpedia.org/resource/Bang_Tango,"1987","1995"
http://dbpedia.org/resource/SSD_(band),"1981","1981"
http://dbpedia.org/resource/To/Die/For,"1993","1993"
http://dbpedia.org/resource/Malpaís_(group),"1999","2011"
http://dbpedia.org/resource/Tha_Alkaholiks,"1992","2006"
http://dbpedia.org/resource/Big_Boys,"1979","1979"
http://dbpedia.org/resource/At_the_Drive-In,"1993","2001"
http://dbpedia.org/resource/Crime_Mob,"2001","2007"
http://dbpedia.org/resource/Exhorder,"1985","1994"
http://dbpedia.org/resource/Thunderpuss,"1997","2003"
http://dbpedia.org/resource/Th'_Dudes,"1975","1980"
http://dbpedia.org/resource/Tribalistas,"2002","2003"
http://dbpedia.org/resource/Bright_(American_band),"1993","1993"
http://dbpedia.org/resource/The_Style_Council,"1983","1989"
http://dbpedia.org/resource/Beat_Happening,"1982","1982"
http://dbpedia.org/resource/Sentenced,"1989","2005"
http://dbpedia.org/resource/KMD,"1989","1993"
http://dbpedia.org/resource/The_Pack_(group),"2004","2011"
http://dbpedia.org/resource/Timeless_Miracle,"1995","1995"
http://dbpedia.org/resource/Great_Speckled_Bird_(band),"1969","1969"
http://dbpedia.org/resource/The_Visitors_(Australian_band),"1978","1978"
http://dbpedia.org/resource/Virgos_Merlot,"1998","1998"
http://dbpedia.org/resource/Los_Abandoned,"2001","2007"
http://dbpedia.org/resource/Kill_Your_Idols,"1995","2007"
http://dbpedia.org/resource/Rabbit_Junk,"2004","2004"
http://dbpedia.org/resource/Sex_Pistols,"1975","1978"
http://dbpedia.org/resource/Rhythm_Corps,"1981","1991"
http://dbpedia.org/resource/Tigertailz,"1983","1996"
http://dbpedia.org/resource/Galleon_(band),"2001","2001"
http://dbpedia.org/resource/Aphrodite's_Child,"1967","1972"
http://dbpedia.org/resource/Iceburn,"1991","2000"
http://dbpedia.org/resource/New_Order_(band),"1980","1993"
http://dbpedia.org/resource/Oregon_(band),"1970","1984"
http://dbpedia.org/resource/U.S.S.A.,"2006","2006"
http://dbpedia.org/resource/High_Inergy,"1977","1983"
http://dbpedia.org/resource/Chesapeake_(band),"1994","1999"
http://dbpedia.org/resource/God_Bullies,"1986","1986"
http://dbpedia.org/resource/My_Bloody_Valentine_(band),"1983","1997"
http://dbpedia.org/resource/Rufus_(band),"1970","1970"
http://dbpedia.org/resource/Änglagård,"1991","1994"
http://dbpedia.org/resource/Anberlin,"1998","2014"
http://dbpedia.org/resource/Sabbat_(English_band),"1985","1991"
http://dbpedia.org/resource/Yankee_Grey,"1986","2002"
http://dbpedia.org/resource/Repeater_(band),"2006","2006"
http://dbpedia.org/resource/Monrose,"2006","2011"
http://dbpedia.org/resource/Kryst_the_Conqueror,"1987","1995"
http://dbpedia.org/resource/Legion_of_Mary_(band),"1974","1975"
http://dbpedia.org/resource/Delain,"2002","2002"
http://dbpedia.org/resource/Yellowcard,"1997","1997"
http://dbpedia.org/resource/Boogie_Down_Productions,"1985","1992"
http://dbpedia.org/resource/DeBarge,"1979","1991"
http://dbpedia.org/resource/Blue_Syndrome,"2005","2011"
http://dbpedia.org/resource/Berlin_(band),"1978","1987"
http://dbpedia.org/resource/Underworld_(band),"1980","1980"
http://dbpedia.org/resource/The_Sweet,"1968","1968"
http://dbpedia.org/resource/Transatlantic_(band),"1999","2002"
http://dbpedia.org/resource/Pirates_of_the_Mississippi,"1987","1996"
http://dbpedia.org/resource/Claire_Voyant_(band),"1995","1995"
http://dbpedia.org/resource/Surgery_(band),"1987","1995"
http://dbpedia.org/resource/The_Beautiful_Girls,"2001","2012"
http://dbpedia.org/resource/The_Click_Five,"2004","2013"
http://dbpedia.org/resource/The_Smiths,"1982","1987"
http://dbpedia.org/resource/Prostitute_Disfigurement,"2000","2008"
http://dbpedia.org/resource/The_Wanted,"2009","2014"
http://dbpedia.org/resource/Pretty_Balanced,"2004","2010"
http://dbpedia.org/resource/Spandau_Ballet,"1979","1990"
http://dbpedia.org/resource/Augie_March,"1996","1996"
http://dbpedia.org/resource/Rocket_from_the_Crypt,"1989","2005"
http://dbpedia.org/resource/Labelle,"1962","1976"
http://dbpedia.org/resource/Matchbox_Twenty,"1995","1995"
http://dbpedia.org/resource/The_Twang,"2004","2015"
http://dbpedia.org/resource/Talk_Talk,"1981","1992"
http://dbpedia.org/resource/Red_Light_Company,"2007","2009"
http://dbpedia.org/resource/Kaddisfly,"2001","2001"
http://dbpedia.org/resource/Fact_(band),"1999","2015"
http://dbpedia.org/resource/Palma_Violets,"2011","2011"
http://dbpedia.org/resource/This_Condition,"2006","2006"
http://dbpedia.org/resource/Jesuit_(band),"1995","1999"
http://dbpedia.org/resource/The_Clash,"1976","1986"
http://dbpedia.org/resource/The_Go-Go's,"1978","1985"
http://dbpedia.org/resource/Sweet_Female_Attitude,"1996","1996"
http://dbpedia.org/resource/Thornley_(band),"2002","2002"
http://dbpedia.org/resource/Spinnerette,"2007","2007"
http://dbpedia.org/resource/Staind,"1995","2012"
http://dbpedia.org/resource/Rehab_(band),"1998","2002"
http://dbpedia.org/resource/Kingdom_Come_(band),"1987","1987"
http://dbpedia.org/resource/Onslaught_(band),"1982","1991"
http://dbpedia.org/resource/D'erlanger,"1983","1990"
http://dbpedia.org/resource/Bongzilla,"1995","2009"
http://dbpedia.org/resource/Magellan_(band),"1985","2016"
http://dbpedia.org/resource/McAuley_Schenker_Group,"1986","1993"
http://dbpedia.org/resource/Orbital_(band),"1989","2004"
http://dbpedia.org/resource/Blue_Cheer,"1967","1972"
http://dbpedia.org/resource/Glassjaw,"1993","2004"
http://dbpedia.org/resource/The_Raincoats,"1977","1984"
http://dbpedia.org/resource/Ween,"1984","2012"
http://dbpedia.org/resource/Psychopomps_(band),"1990","1990"
http://dbpedia.org/resource/The_Make-Up,"1995","2000"
http://dbpedia.org/resource/Pink_Grease,"2002","2002"
http://dbpedia.org/resource/Cella_Dwellas,"1994","1994"
http://dbpedia.org/resource/The_Elvis_Brothers,"1981","1997"
http://dbpedia.org/resource/The_Rumble_Strips,"2004","2010"
http://dbpedia.org/resource/Envy_on_the_Coast,"2004","2010"
http://dbpedia.org/resource/Vains_of_Jenna,"2005","2005"
http://dbpedia.org/resource/The_Autumn_Offering,"1999","1999"
http://dbpedia.org/resource/Misery_Inc.,"2001","2008"
http://dbpedia.org/resource/Eleventyseven,"2002","2014"
http://dbpedia.org/resource/Thunder_(band),"1989","2000"
http://dbpedia.org/resource/Manilla_Road,"1977","1990"
http://dbpedia.org/resource/Believer_(band),"1986","1994"
http://dbpedia.org/resource/Bad_Copy,"1996","1996"
http://dbpedia.org/resource/Starsailor_(band),"2000","2009"
http://dbpedia.org/resource/Spunge,"1997","1997"
http://dbpedia.org/resource/The_Party_Boys,"1982","1992"
http://dbpedia.org/resource/Cross_Canadian_Ragweed,"1994","2010"
http://dbpedia.org/resource/The_Feelies,"1976","1992"
http://dbpedia.org/resource/23_Skidoo_(band),"1979","1979"
http://dbpedia.org/resource/Nazz,"1967","1970"
http://dbpedia.org/resource/The_Outpatience,"1995","1997"
http://dbpedia.org/resource/X_Clan,"1989","1995"
http://dbpedia.org/resource/The_Graduate_(band),"2005","2011"
http://dbpedia.org/resource/Bulevar_(band),"1978","1978"
http://dbpedia.org/resource/Club_8,"1995","1995"
http://dbpedia.org/resource/Blink-182,"1992","2005"
http://dbpedia.org/resource/Moxy_(band),"1974","1983"
http://dbpedia.org/resource/Crosby_&_Nash,"1970","1970"
http://dbpedia.org/resource/Sacred_Reich,"1985","1985"
http://dbpedia.org/resource/Kyuss,"1987","1995"
http://dbpedia.org/resource/Rage_Against_the_Machine,"1991","2000"
http://dbpedia.org/resource/King_(new_wave_band),"1984","1986"
http://dbpedia.org/resource/Leftover_Salmon,"1989","2005"
http://dbpedia.org/resource/Tír_na_nÓg_(band),"1969","1974"
http://dbpedia.org/resource/Strapping_Young_Lad,"1994","2007"
http://dbpedia.org/resource/OuterSpace,"1997","1997"
http://dbpedia.org/resource/Desperation_Band,"2002","2002"
http://dbpedia.org/resource/Quando_Quango,"1981","1981"
http://dbpedia.org/resource/The_Drones_(Australian_band),"1997","1997"
http://dbpedia.org/resource/The_Mamas_&_the_Papas,"1965","1968"
http://dbpedia.org/resource/Cog_(band),"1998","1998"
http://dbpedia.org/resource/Echolyn,"1989","1995"
http://dbpedia.org/resource/Jesse_&_Joy,"2005","2005"
http://dbpedia.org/resource/T-Squad,"2006","2008"
http://dbpedia.org/resource/The_Mae_Shi,"2002","2002"
http://dbpedia.org/resource/Headswim,"1992","2001"
http://dbpedia.org/resource/Quo_Vadis_(band),"1992","2011"
http://dbpedia.org/resource/The_Ghost_Is_Dancing,"2004","2004"
http://dbpedia.org/resource/The_Jayhawks,"1985","2005"
http://dbpedia.org/resource/Gyllene_Tider,"1976","1976"
http://dbpedia.org/resource/Bijelo_Dugme,"1974","1989"
http://dbpedia.org/resource/Ethyl_Meatplow,"1990","1993"
http://dbpedia.org/resource/RDB_(band),"1997","2013"
http://dbpedia.org/resource/SPK_(band),"1978","1988"
http://dbpedia.org/resource/Ultrasound_(band),"1997","1997"
http://dbpedia.org/resource/Rival_Schools_(band),"1999","2003"
http://dbpedia.org/resource/The_Sultans_of_Ping_FC,"1988","1996"
http://dbpedia.org/resource/Blue_Ash_(band),"1969","1969"
http://dbpedia.org/resource/Suede_(band),"1989","2003"
http://dbpedia.org/resource/Zhané,"1993","1999"
http://dbpedia.org/resource/Racey,"1976","1985"
http://dbpedia.org/resource/Swayzak,"1993","1993"
http://dbpedia.org/resource/Sandbox_(band),"1993","1998"
http://dbpedia.org/resource/Funkstörung,"1996","2006"
http://dbpedia.org/resource/Malice_Mizer,"1992","2001"
http://dbpedia.org/resource/Pretty_Boy_Floyd_(Canadian_band),"1987","1990"
http://dbpedia.org/resource/Distorted,"1996","1996"
http://dbpedia.org/resource/Another_Level_(band),"1997","2000"
http://dbpedia.org/resource/Dark_Angel_(band),"1981","1992"
http://dbpedia.org/resource/U.P.O.,"1997","1997"
http://dbpedia.org/resource/Rational_Youth,"1981","1986"
http://dbpedia.org/resource/Neon_Jungle,"2013","2015"
http://dbpedia.org/resource/Mt._Helium,"1999","1999"
http://dbpedia.org/resource/Sinergy,"1997","2004"
http://dbpedia.org/resource/Brutal_Juice,"1991","1991"
http://dbpedia.org/resource/Sent_by_Ravens,"2006","2012"
http://dbpedia.org/resource/The_Servants,"1985","1991"
http://dbpedia.org/resource/Ghost_Brigade_(band),"2005","2015"
http://dbpedia.org/resource/Echo_Orbiter,"1996","1996"
http://dbpedia.org/resource/This_Time_Next_Year_(band),"2006","2006"
http://dbpedia.org/resource/John_Kahn,"1960","1996"
http://dbpedia.org/resource/Exhumed_(band),"1990","2005"
http://dbpedia.org/resource/Hetch_Hetchy_(band),"1988","1991"
http://dbpedia.org/resource/Cibo_Matto,"1994","2002"
http://dbpedia.org/resource/The_Bogmen,"1993","1999"
http://dbpedia.org/resource/Drums_&_Tuba,"1995","2005"
http://dbpedia.org/resource/We_as_Human,"2006","2016"
http://dbpedia.org/resource/Indian_Ocean_(band),"1990","1990"
http://dbpedia.org/resource/Owl_John,"2014","2014"
http://dbpedia.org/resource/Sense_Field,"1991","2004"
http://dbpedia.org/resource/Barrio_Boyzz,"1991","2001"
http://dbpedia.org/resource/Orleans_(band),"1972","1997"
http://dbpedia.org/resource/Sherwood_(band),"2002","2012"
http://dbpedia.org/resource/The_Blow,"2001","2001"
http://dbpedia.org/resource/Hammock_(band),"2005","2005"
http://dbpedia.org/resource/With_Blood_Comes_Cleansing,"2005","2010"
