album_id,year_id
14133,44
14134,4
14135,24
14136,27
14137,40
14138,3
14139,26
14140,47
14141,25
14142,46
14143,16
14144,28
14145,18
14146,14
14147,16
14151,8
14153,15
14154,6
14155,11
14156,8
14157,23
14159,1
14161,21
14159,1
14163,1
14165,16
14166,21
14167,1
14168,15
14169,4
14170,28
14171,8
14171,8
14172,4
14173,23
14170,28
14173,19
14174,6
14170,28
14175,15
14176,18
14176,18
14173,23
14174,21
14177,7
14178,1
14179,11
14175,15
14179,11
14181,0
14171,8
14173,23
14182,18
14175,15
14175,15
14183,8
14179,10
14179,10
14181,0
14170,28
14171,8
14185,21
14186,12
14187,1
14188,3
14189,5
14189,21
14190,21
14191,4
14192,18
14193,10
14194,23
14195,7
14196,0
14197,9
14198,10
14200,8
14201,24
14202,3
14203,54
14204,45
14206,15
14207,1
14206,15
14208,17
14206,15
14206,15
14209,1
14208,17
14206,15
14206,15
14208,13
14208,13
14211,1
14212,11
14213,5
14214,24
14215,12
14216,23
14217,1
14218,10
14219,47
14220,46
14221,4
14222,18
14223,8
14224,24
14225,4
14226,1
14227,21
14228,18
14229,3
14230,17
14232,12
14233,6
14233,6
14234,21
14235,6
14236,16
14232,21
14232,12
14237,6
14233,6
14233,6
14238,16
14239,12
14240,21
14233,16
14241,16
14242,12
14243,5
14233,16
14244,21
14232,21
14239,5
14237,6
14245,3
14246,12
14247,1
14248,3
14249,6
14250,21
14251,8
14252,8
14253,21
14254,15
14255,21
14256,2
14257,28
14256,2
14258,19
14259,5
14260,13
14258,19
14261,9
14258,19
14262,12
14263,1
14267,6
14268,3
14269,5
14270,2
14267,6
14271,5
14267,6
14272,8
14273,18
14274,0
14275,2
14276,0
14277,33
14277,33
14278,8
14277,11
14277,11
14279,23
14280,7
14281,8
14282,0
14283,19
14284,19
14285,19
14286,3
14287,15
14290,12
14292,5
14290,12
14293,5
14294,0
14295,21
14296,3
14297,17
14298,28
14300,3
14301,33
14302,10
14303,6
14304,6
14305,12
14306,6
14307,13
14308,16
14310,21
14311,16
14312,12
14313,6
14315,12
14316,17
14317,13
14318,6
14319,16
14320,17
14321,12
14324,6
14325,6
14326,12
14327,12
14328,16
14330,22
14331,16
14328,16
14331,16
14333,32
14334,5
14335,0
14336,15
14337,16
14338,16
14340,21
14341,12
14342,17
14343,13
14344,16
14345,17
14346,12
14347,16
14348,13
14349,11
14350,33
14351,3
14352,13
14353,0
14354,3
14355,12
14357,17
14358,16
14359,10
14360,33
14361,28
14362,32
14363,7
14364,1
14365,15
14366,1
14367,4
14370,27
14371,23
14372,30
14370,27
14373,7
14375,11
14376,33
14377,15
14378,7
14380,8
14381,9
14382,2
14383,1
14384,4
14389,12
14390,0
14391,15
14392,3
14393,6
14394,21
14395,0
14396,5
14397,17
14398,12
14399,16
14396,3
14400,17
14401,21
14401,12
14402,6
14403,1
14404,16
14405,5
14406,19
14407,10
14408,3
14409,0
14410,16
14411,2
14412,8
14412,9
14413,7
14412,8
14412,9
14411,2
14412,8
14412,9
14414,4
14415,0
14416,18
14417,2
14418,2
14419,28
14420,0
14421,15
14422,2
14423,1
14425,15
14426,27
14427,2
14428,1
14429,21
14430,5
14431,1
14432,6
14433,10
14434,2
14435,10
14436,0
14437,9
14438,1
14439,0
14440,8
14441,2
14442,23
14443,21
14444,3
14445,24
14446,11
14447,28
14448,15
14450,3
14450,15
14451,5
14452,16
14450,6
14453,6
14454,12
14455,3
14457,3
14454,12
14457,3
14458,21
14459,5
14460,1
14461,22
14462,17
14463,21
14464,6
14465,3
14466,4
14467,18
14468,2
14469,4
14470,0
14469,4
14469,4
14469,4
14470,0
14470,0
14469,4
14469,4
14469,4
14469,4
14469,4
14471,15
14472,16
14473,16
14475,16
14476,3
14477,28
14478,2
14479,22
14480,21
14481,32
14482,19
14483,23
14486,7
14487,2
492,22
14489,2
14490,3
14491,13
14492,12
14493,15
14494,33
14495,14
14496,32
14497,2
14498,28
14500,11
14501,19
14500,11
14502,2
14504,24
14505,0
14506,5
14507,15
14508,0
14509,13
14510,12
14511,13
14512,17
14513,13
14514,17
14515,13
14516,16
14517,47
14518,44
14519,30
14520,23
14521,8
14522,17
14523,13
14524,22
14526,4
14527,9
14528,3
14529,5
14530,4
14531,21
14532,1
14533,18
14534,40
14540,5
14541,11
14542,5
14543,23
14552,22
14553,13
14554,2
14555,3
14556,5
14557,0
14556,5
14557,0
14558,1
14559,4
14554,2
14560,24
14561,1
14562,0
14563,2
14564,3
14567,18
14568,27
14569,8
14570,30
14571,21
14572,8
14573,9
14575,15
14576,5
14572,24
14577,12
14579,8
14576,5
14579,9
14577,12
14580,1
14581,16
14581,16
14582,7
14582,7
14580,1
14583,0
14584,3
14585,1
14586,5
14587,3
14588,5
14589,6
14590,12
14591,12
14592,21
14593,2
14594,5
14595,1
14596,18
14597,2
14598,6
14599,9
14600,3
14602,0
14603,3
14604,2
14605,18
14606,19
14607,2
14608,1
14609,1
14610,6
14611,5
14612,19
14613,5
14614,2
14615,4
14616,1
14617,15
14618,4
14618,1
14618,2
14618,1
14618,0
14618,1
14618,4
14618,0
14618,0
14618,2
14618,1
14618,2
14618,4
14618,0
14618,2
14618,4
14619,27
14627,5
14628,1
14629,19
14630,9
14631,4
14631,21
14632,3
14633,8
14632,3
14634,6
14635,1
14634,6
14634,6
14637,27
14634,6
14638,0
14639,7
14634,6
14640,13
14640,13
14641,16
14634,6
14642,44
14643,7
14645,3
14650,13
14651,21
14652,28
14653,6
14654,32
14653,6
14655,13
14657,16
14658,9
14659,24
14660,12
14662,17
14663,16
14664,5
14660,12
14663,16
14662,17
14665,28
14665,11
14666,21
14667,5
14668,1
14674,53
14684,23
14686,7
14687,11
14688,16
14689,34
14690,5
14691,21
14691,21
14692,1
14693,33
14694,3
14694,1
14695,6
14696,12
14695,6
14697,2
14698,15
14699,5
14700,0
14701,17
14702,24
14703,0
14704,15
14705,15
14706,7
14707,21
14708,6
14709,1
14710,16
14711,24
14712,12
14713,4
14714,2
14715,15
14716,17
14717,21
14718,1
14719,6
14720,4
14721,1
14722,15
14723,6
14724,21
14725,5
14720,4
14726,6
14727,17
14728,21
14729,1
14730,5
14731,3
14732,5
14733,21
14734,22
14735,16
14736,21
14737,22
14738,13
14739,21
14740,5
14741,12
14742,5
14743,5
14744,3
14745,12
14746,21
14747,12
14749,9
14750,7
14751,21
14753,4
14754,2
14755,0
14756,21
14757,5
14758,0
14759,12
14760,24
14761,16
14757,5
14757,5
14762,7
14763,19
14764,21
14765,5
14766,3
14767,16
14768,0
14769,15
14770,8
14771,19
14772,12
14773,16
14769,15
14775,15
14776,23
14777,13
14778,11
14779,6
14780,21
14781,21
14782,14
14782,14
14782,14
14783,42
14784,19
14785,23
14786,8
14787,10
14788,18
14792,1
14793,0
14794,5
14795,12
14796,3
14797,3
14798,0
14799,18
14800,11
14801,12
14802,3
14803,28
14804,13
14805,7
14806,21
14807,15
14808,3
14809,6
14810,5
14811,17
14812,16
14813,9
14814,18
14815,19
14816,0
14815,19
14817,22
14818,24
14815,19
14815,19
14819,21
14820,2
14821,12
14822,1
14823,12
14821,12
14824,19
14825,10
14826,4
14827,9
14828,2
14826,4
14829,3
14827,7
14827,18
14826,4
14827,4
14826,4
14830,12
14831,5
14832,12
14833,5
14834,18
14835,21
14835,21
14835,21
14835,21
14837,19
14838,8
14838,8
14837,19
14837,19
14838,8
14839,24
14837,19
14838,8
14840,15
14837,19
14838,8
14841,24
14837,19
14837,19
14843,9
14844,17
14837,19
14838,8
14837,19
14837,19
14837,19
14837,19
14845,8
14846,0
14847,12
14848,9
14849,19
14851,2
14852,2
14853,5
14853,5
14854,12
14855,7
14856,9
14857,1
14858,15
14860,9
14861,2
14862,24
14864,12
14864,5
14865,25
14866,4
14867,8
14868,28
14869,23
14870,12
14871,17
14871,17
14871,17
14871,17
14872,33
14874,4
14877,13
14878,18
14879,2
14880,3
14878,18
14881,24
14882,10
14883,8
14884,1
14885,18
14886,19
14887,16
14888,12
14889,6
14890,17
14891,21
14892,5
14893,6
14894,13
14895,2
14896,0
14897,11
14898,24
14899,29
14900,26
14901,24
14902,8
14903,18
14904,4
14905,19
14906,24
14907,3
14908,10
14909,11
14910,19
14911,4
14912,2
14913,3
14914,15
14915,9
14916,24
14917,3
14918,12
14917,3
14918,12
14919,21
14920,22
14921,15
14923,1
14924,16
14925,3
14926,7
14927,42
14928,34
14929,21
14930,43
14931,25
14932,41
14933,44
14934,10
14940,6
14941,14
14942,29
14943,16
14944,26
14945,47
14946,2
14947,7
14948,9
14949,5
14950,15
14951,4
14952,1
14953,21
14954,0
14955,6
14957,12
14958,5
14960,16
14961,13
14962,22
14963,13
14964,17
14965,29
14966,32
14967,17
14968,4
14969,16
14970,1
14971,15
14972,15
14973,5
14974,18
14975,1
14976,2
14977,7
14978,3
14979,15
14980,6
14981,3
14982,24
14983,9
14984,7
14985,8
14986,21
14988,2
14989,5
14990,18
14991,1
14992,15
14993,4
14994,1
14995,1
14996,21
14994,3
14994,3
14996,21
14994,3
14997,33
15001,0
15002,3
15003,8
15004,7
15005,9
15006,1
15007,0
15008,2
15010,9
15011,24
15012,22
15013,13
15014,18
15016,24
15017,19
15018,15
15019,29
15021,32
15022,7
15023,19
15028,21
15029,13
15032,17
15033,16
15035,6
15039,1
15040,4
15041,2
15042,15
15045,6
15046,1
15047,15
15048,15
15050,15
15051,17
15053,22
15054,25
15057,34
15058,0
15059,10
15059,10
15060,28
15061,11
15062,24
15063,23
15064,18
15066,10
15067,0
15068,28
15070,19
15071,5
15072,8
15073,13
15074,12
15076,2
15077,7
15078,5
15079,8
15080,11
15081,19
15082,15
15083,2
15084,7
15085,9
15086,2
15087,4
15088,18
15089,0
15086,7
15090,0
15091,10
15092,9
15093,4
15094,19
15095,2
15096,15
15097,9
15098,2
15099,18
15100,4
15101,24
15102,1
15103,21
15104,1
15105,23
15106,18
15107,24
15108,12
15109,2
15110,8
15111,19
15112,39
15113,17
15114,39
15115,50
15116,0
15117,10
15118,18
15121,19
15122,23
15123,23
15124,9
15125,24
15126,4
15127,5
15128,15
15129,21
15131,19
15132,10
15133,1
15134,6
15135,13
15136,9
15137,24
15138,10
15139,2
15141,4
15142,2
15143,8
15144,9
15145,6
15146,5
15147,21
15148,7
15149,34
15151,42
15152,25
15153,41
15154,41
15155,53
15156,6
15158,33
15159,50
15161,14
15162,24
15163,9
15164,33
15165,33
15166,10
15167,28
15168,14
15169,12
15170,4
15171,4
15172,5
15173,8
15174,23
15176,26
15177,19
15178,3
15179,1
15180,5
15182,19
15183,46
15184,2
15185,5
15186,0
15187,15
15185,3
15185,3
15187,2
15188,25
15189,44
15191,36
15193,33
15194,54
15195,25
15196,32
15197,9
15198,40
15199,20
15200,36
15201,1
15201,1
15202,31
15203,33
15204,5
15205,9
15193,33
15196,32
15196,28
15196,28
15206,35
15207,53
15208,1
15209,53
15210,15
15211,1
15212,3
15213,35
15214,37
15196,32
15217,41
15218,37
15219,36
15220,45
15221,44
15222,45
15196,28
15223,5
15224,24
15210,2
15197,24
15225,36
15226,42
15227,33
15228,31
15208,1
15229,41
15230,3
15223,5
15211,1
15197,24
15197,9
15195,25
15231,54
15232,19
15233,42
15234,38
15235,22
15236,12
15237,23
15238,39
15240,50
15241,20
15243,50
15244,50
15245,19
15246,50
15247,24
15248,39
15249,20
15252,50
15253,4
15254,35
15255,39
15256,38
15257,42
15258,45
15259,3
15260,50
15261,39
15262,36
15263,48
15264,28
15265,36
15266,53
15267,14
15268,25
15269,11
15270,45
15271,36
15272,38
15273,14
15274,13
15275,34
15276,54
15263,48
15277,40
15278,51
15279,44
15280,2
15281,50
15282,37
15283,16
15283,16
15284,50
15285,50
15286,40
15287,20
15263,48
15288,31
15289,41
15290,50
15291,45
15292,39
15293,38
15294,36
15296,54
15297,22
15298,36
15299,36
15300,38
15300,38
15301,20
15302,50
15303,51
15304,1
15305,20
15306,51
15278,51
15291,45
15307,35
15308,35
15309,50
15311,12
15312,6
15312,17
15313,38
15314,45
15315,36
15316,53
15317,17
15318,12
15319,15
15320,25
15278,51
15321,40
15269,11
15322,33
15323,39
15293,38
15293,38
15324,48
15325,39
15326,44
15327,54
15283,16
15317,6
15328,36
15329,40
15274,6
15303,51
15263,48
15330,51
15264,2
15331,2
15332,15
15333,48
15334,24
15335,20
15336,42
15337,10
15338,7
15338,7
15307,35
15339,48
15340,36
15341,50
15342,54
15293,38
15343,48
15344,43
15311,12
15345,45
15346,50
15283,16
15347,39
15348,50
15285,50
15349,53
15287,20
15303,51
15304,43
15350,37
15351,54
15290,50
15267,14
15338,7
15352,35
15353,39
15354,15
15355,47
15356,6
15302,50
15357,48
15358,2
15359,38
15360,40
15361,35
15362,51
15363,48
15363,48
15364,48
15365,40
15366,36
15304,43
15304,1
15367,23
15368,39
15369,12
15370,47
15371,53
15256,38
15341,50
15341,50
15341,50
15372,37
15311,12
15346,50
15373,53
15374,36
15375,6
15376,14
15377,15
15278,51
15378,36
15267,14
15337,10
15379,40
15380,51
15324,48
15381,35
15382,20
15383,35
15384,44
15385,40
15386,25
15387,25
15388,6
15389,15
15390,20
15287,20
15375,13
15303,51
15391,20
15392,15
15393,19
15394,43
15395,38
15396,32
15397,28
15398,6
15400,21
15401,17
15409,28
15410,29
15411,10
15413,4
15414,6
15415,22
15416,22
15417,8
15418,12
15419,16
15418,12
15420,32
15421,2
15422,11
15417,8
15423,22
15424,14
15425,13
15426,46
15427,46
15428,7
15429,6
15430,4
15431,11
15428,7
15417,8
15418,12
15432,10
15433,33
15434,27
15420,32
15435,12
15436,30
15437,0
15438,6
15439,4
15440,33
15441,30
15442,0
15443,1
15426,46
15444,14
15445,0
15442,0
15442,0
15446,12
15447,17
15448,11
15449,28
15450,24
15451,23
15452,10
15454,28
15455,24
15456,5
15457,15
15459,0
15460,6
15461,5
15462,1
15463,0
15465,2
15466,15
15467,6
15470,15
15472,4
15473,23
15474,4
15475,15
15476,6
15477,1
15478,8
15479,11
15480,7
15481,21
15482,19
15483,16
15484,28
15485,9
15486,3
15487,26
15488,23
15489,7
15490,14
15491,30
15492,33
15493,8
15494,13
15495,5
15496,1
15498,3
15499,8
15500,13
15501,13
15502,0
15503,13
15504,2
15505,18
15506,15
15507,7
15509,13
15511,13
15512,4
15513,44
15514,42
15515,8
15513,44
15516,40
15511,13
15518,34
15519,25
15520,4
15521,32
15521,32
15522,4
15523,4
15524,24
15522,1
15525,1
15526,10
15527,17
15522,1
15528,9
15529,9
15530,28
15531,2
15532,33
15526,23
15524,24
15521,32
15522,1
15522,1
15533,28
15534,11
15534,11
15522,4
15528,9
15521,28
15522,4
15523,4
15526,10
15526,23
15528,9
15529,9
15536,0
15530,28
15525,1
15525,1
15537,6
15538,18
15521,32
15539,5
15528,9
15529,8
15529,8
15538,18
15522,4
15522,4
15528,9
15525,1
15540,32
15534,11
15539,5
15522,1
15522,4
15528,9
15521,28
15522,1
15541,32
15542,2
15543,19
15544,0
15545,8
15546,9
15547,18
15548,1
15549,4
15550,15
15551,5
15552,16
15553,15
15554,4
15555,17
15556,15
15557,10
15557,4
15559,3
15560,6
15561,21
15562,4
15563,19
15564,1
15565,13
15566,18
15567,33
15568,8
15569,28
15568,7
15563,4
15570,7
15571,4
15572,15
15573,21
15574,2
15575,3
15576,29
15576,29
15576,29
15576,29
15576,29
15577,2
15578,4
15579,9
15580,1
15581,0
15582,18
15583,11
15584,10
15585,9
15586,28
15587,19
15588,11
15589,8
15590,10
15591,8
15592,9
15593,28
15594,24
15595,9
15596,18
15597,33
15598,18
15599,11
15600,32
15601,28
15602,10
15603,13
15604,34
15604,34
15604,34
15604,34
15604,34
15604,34
15605,50
15606,44
15607,36
15608,35
15609,34
15610,20
15611,31
15612,11
15613,39
15614,41
15615,20
15616,27
15617,11
15618,20
15618,20
15619,39
15620,41
15621,11
15621,11
15622,9
15623,20
15624,22
15603,13
15604,34
15604,34
15604,34
15604,34
15625,18
15626,41
15627,41
15627,41
15628,34
15629,34
15630,26
15632,39
15633,50
15634,39
15635,50
15616,27
15636,27
15637,34
15638,34
15639,39
15624,22
15603,13
15604,34
15604,34
15604,34
15608,35
15608,35
15640,10
15641,32
15642,20
15642,20
15643,34
15626,41
15644,34
15645,44
15613,39
15646,44
15646,44
15647,44
15648,20
15649,36
15649,36
15650,20
15619,39
15620,41
15651,44
15652,31
15654,34
15655,34
15639,39
15604,34
15604,34
15604,34
15605,50
15605,50
15656,41
15657,20
15626,41
15658,45
15628,34
15629,34
15612,11
15659,44
15647,44
15632,39
15661,36
15662,17
15655,34
15663,1
15664,34
15664,34
15665,36
15639,39
15666,43
15604,34
15604,34
15604,34
15604,34
15604,34
15667,44
15607,36
15668,27
15669,12
15670,45
15656,41
15671,43
15671,43
15672,50
15673,50
15674,34
15675,20
15675,20
15676,36
15626,41
15677,45
15678,34
15629,34
15680,50
15647,44
15615,20
15681,11
15682,11
15682,11
15616,27
15636,27
15683,36
15684,43
15652,31
15685,34
15686,20
15687,44
15688,34
15639,39
15604,34
15604,34
15604,34
15604,34
15689,45
15606,44
15674,34
15690,19
15691,34
15692,39
15693,34
15694,44
15616,27
15616,27
15695,31
15696,11
15697,34
15686,20
15638,34
15698,20
15639,39
15699,11
15700,20
15604,34
15604,34
15604,34
15604,34
15604,34
15701,20
15625,18
15657,20
15702,20
15703,34
15678,34
15704,11
15704,11
15705,50
15634,39
15706,35
15616,27
15696,11
15650,20
15707,31
15620,41
15685,34
15654,34
15708,44
15687,44
15709,40
15639,39
15603,13
15604,34
15604,34
15604,34
15604,34
15604,34
15604,34
15701,20
15702,20
15643,34
15629,34
15691,34
15711,27
15712,44
15647,44
15682,11
15713,35
15634,39
15714,50
15715,36
15683,36
15697,34
15620,41
15716,43
15603,13
15604,34
15604,34
15608,35
15671,43
15644,34
15645,44
15659,44
15718,20
15634,39
15706,35
15719,9
15695,31
15707,31
15637,34
15620,41
15620,41
15651,44
15720,50
15698,20
15665,36
15721,45
15623,20
15603,13
15604,34
15604,34
15604,34
15604,34
15668,27
15722,44
15609,34
15723,50
15681,11
15724,10
15682,11
15725,34
15726,27
15715,36
15727,27
15728,12
15729,34
15729,34
15708,44
15716,43
15688,34
15730,31
15604,34
15604,34
15604,34
15604,34
15604,34
15604,34
15671,43
15610,20
15703,34
15611,31
15731,35
15731,35
15711,27
15732,44
15732,44
15712,44
15718,20
15725,34
15733,9
15694,44
15617,11
15734,36
15661,36
15727,27
15735,21
15736,2
15735,21
15735,21
15738,1
15735,21
15739,11
15740,18
15741,10
15742,26
15743,24
15744,32
15745,18
15746,6
15747,3
15748,0
15750,6
15750,6
15752,6
15753,13
15754,1
15755,12
15756,14
15757,30
15758,26
15759,13
15760,14
15761,24
15762,13
15763,33
15764,19
15765,26
15766,29
15767,27
15768,22
15769,2
15770,14
15771,16
15772,26
15773,18
15774,13
15775,11
15776,10
15778,7
15779,28
15776,10
15776,10
15783,16
15784,1
15788,21
15789,2
15790,9
15791,10
15792,3
15793,32
15794,0
15795,15
15796,5
15797,24
15798,23
15799,13
15800,19
15801,13
15802,4
15803,7
15804,12
15805,11
15806,9
15807,6
15808,32
15809,9
15810,5
15811,12
15812,21
15813,16
15814,22
15815,45
15817,20
15818,31
15819,20
15820,36
15821,31
15822,20
15823,31
15824,39
15825,20
15826,15
15827,12
15828,5
15826,15
15829,10
15827,12
15826,15
15830,7
15830,7
15827,12
15827,12
15831,1
15832,8
15833,12
15827,12
15827,12
15831,1
15834,19
15827,12
15831,1
15835,13
15830,7
15836,3
15837,17
15838,0
15831,1
15831,1
15839,17
15826,15
15831,1
15831,1
15837,22
15840,15
15841,3
15842,5
15843,3
15844,16
15845,1
15846,16
15843,3
15842,5
15848,5
15841,3
15849,3
15850,26
15851,33
15852,2
15853,30
15854,23
15855,44
15856,46
15857,30
15858,47
15859,7
15860,23
15861,1
15862,17
15863,32
15864,11
15865,8
15866,7
15867,0
15868,28
15869,21
15870,4
15871,29
15872,33
15873,29
15874,24
15868,18
15875,12
15876,2
15877,10
15878,9
15879,15
15880,14
15881,5
15882,15
15883,23
15884,29
15885,33
15886,24
15887,3
15888,0
15889,19
15890,3
15891,5
15892,7
15893,32
15894,3
15895,33
15896,9
15897,9
15898,32
15899,44
15900,17
15901,3
15902,2
15903,0
15904,46
15905,5
15906,2
15907,26
15908,28
15909,5
15910,1
15911,6
15912,33
15913,9
15914,24
15915,47
15916,19
15917,3
15918,2
15919,6
15920,1
15921,2
15922,1
15923,15
15924,8
15925,18
15926,24
15927,9
15928,0
15929,7
15930,19
15931,22
15932,1
15933,18
15934,4
15935,8
15936,36
15937,9
15939,8
15942,14
15943,54
15944,12
15945,45
15946,15
15948,4
15949,39
15950,26
15952,47
15953,1
15955,16
15956,2
15944,12
15958,43
15960,15
15961,7
15962,46
15963,44
15964,15
15965,2
15966,42
15967,27
15968,0
15969,30
15971,23
15972,0
15973,33
15974,28
15975,4
15976,28
15977,21
15978,3
15979,4
15980,10
15981,24
15982,12
15983,28
15984,33
15985,34
15986,25
15987,29
15988,42
15989,44
15990,40
15991,47
15992,25
15993,4
15994,23
15995,9
15996,26
15997,10
15998,18
15999,24
16000,27
16001,30
16002,32
16003,11
16004,42
16005,46
16006,2
16007,11
16008,11
16009,15
16010,30
16011,8
16012,46
16013,32
16014,34
16015,40
16016,44
16017,7
16018,19
16019,26
16020,9
16021,15
16022,27
16023,45
16024,25
16025,44
16026,8
16024,45
16027,36
16024,25
16024,25
16024,45
16028,36
16029,27
16030,54
16024,45
16031,37
16032,33
16033,23
16024,25
16024,45
16034,53
16035,46
16036,25
16037,34
16038,47
16039,43
16040,45
16041,22
16042,13
16043,6
16044,15
16045,16
16046,13
16047,2
16047,2
16048,1
16049,5
16050,21
16051,6
16052,26
16053,15
16054,16
16055,3
16056,5
16057,5
16058,4
16059,15
16060,16
16061,5
16062,5
16063,6
16064,1
16065,5
16066,1
16067,9
16068,6
16069,28
16070,18
16071,2
16072,23
16073,5
16075,14
16076,33
16077,15
16077,15
16078,7
16079,4
16080,15
16081,5
16082,0
16082,0
16077,15
16083,6
16077,15
16077,15
16077,15
16082,0
16085,3
16086,5
16087,6
16088,1
16089,12
16090,2
16091,3
16090,2
16092,0
16093,6
16090,2
16090,2
16095,21
16097,15
16098,0
16099,5
16100,3
16101,1
16102,18
16103,9
16104,5
16105,7
16106,18
16107,7
16108,18
16109,7
16110,15
16111,12
16112,7
16113,2
16114,2
16115,4
16109,2
16116,5
16117,15
16118,3
16119,3
16120,18
16121,8
16122,15
16123,24
16124,8
16125,18
16128,18
16129,28
16130,10
16131,4
16130,10
16132,10
16133,28
16135,0
16136,5
16137,1
16138,4
16135,15
16135,0
16137,1
16139,5
16140,0
16141,0
16142,15
16143,15
16144,2
16135,15
16145,5
16146,21
16147,18
16148,0
16147,2
16149,7
16150,0
16151,5
16153,2
16154,13
16155,0
16156,12
16157,1
16158,12
16159,0
16160,2
16161,26
16161,26
16162,16
16163,47
16164,26
16165,46
16166,21
16167,27
16168,18
16169,33
16170,9
16171,30
16172,3
16173,4
16174,5
16175,21
16178,19
16175,21
16179,32
16181,26
16182,32
16183,10
16184,29
16185,13
16186,1
16187,21
16186,1
16189,15
16190,1
16191,2
16192,21
16193,19
16194,4
16195,9
16196,12
16197,15
16198,4
16199,8
16200,31
16201,30
16202,5
16203,40
16204,30
16205,37
16207,4
16208,53
16209,13
16210,34
16211,28
16212,8
16213,21
16214,30
16215,10
16216,42
16202,5
16217,33
16218,21
16219,7
16220,27
16221,9
16222,12
16223,1
16224,4
16223,1
16223,3
16223,3
16225,15
16226,3
16227,7
16228,21
16229,0
16231,5
16232,6
16233,13
16234,16
16235,47
16236,21
16237,14
16238,13
16239,16
16241,21
16242,3
16243,29
16244,4
16245,9
16246,29
16247,29
16247,42
16246,24
16248,19
16249,2
16250,19
16251,1
16252,0
16253,17
16254,28
16255,27
16256,8
16257,29
16258,7
16259,24
16245,32
16260,2
16261,5
16262,7
16263,18
16264,6
16265,12
16261,5
16266,16
16262,7
16267,3
16268,17
16269,1
16270,12
16272,22
16273,13
16274,13
16275,17
16276,2
16277,16
16278,15
16279,15
16280,16
16281,16
16282,15
16283,12
16284,21
16285,12
16288,13
16289,2
16290,3
16289,2
16292,7
16293,21
16294,23
16295,3
16296,11
16297,22
16298,21
16299,13
16300,3
16301,18
16302,13
16303,11
16304,5
16305,15
16306,21
16307,11
16308,15
16309,13
16298,21
16310,7
16312,7
16313,15
16314,9
16315,6
16316,5
16317,28
16318,48
16317,33
16319,38
16320,8
16321,2
16322,18
16323,7
16324,21
16325,6
16325,6
16326,15
16327,5
16328,1
16329,17
16330,2
16331,1
16325,6
16332,12
16335,17
16337,5
16332,12
16337,5
16338,12
16339,19
16340,7
16341,19
16342,8
16344,12
16344,12
16345,12
16346,18
16347,4
16347,4
16348,7
16349,13
16350,16
16351,8
16352,15
16353,3
16351,9
16352,15
16354,7
16346,18
16346,18
16352,1
16354,23
16357,26
16358,28
16359,10
16360,30
16361,30
16363,32
16366,28
16367,26
16368,10
16369,9
16368,22
16370,3
16371,15
16372,12
16373,7
16374,23
16375,2
16376,1
16377,15
16378,15
16379,21
16380,2
16381,4
16382,15
16383,3
16384,6
16385,6
16386,3
16387,3
16388,5
16389,3
16390,13
16391,0
16392,21
16393,5
16394,16
16395,16
16396,1
16397,18
16398,21
16399,6
16393,0
16400,12
16401,7
16393,0
16393,5
16402,17
16392,21
16395,16
16403,0
16403,0
16404,5
16405,10
16406,1
16407,8
16408,19
16407,8
16408,24
16409,15
16410,23
16411,13
16412,7
16407,9
16413,15
16408,24
16407,9
16415,9
16404,5
16408,19
16413,15
16416,20
16419,15
16420,8
16422,11
16423,22
16424,28
16427,33
16428,9
16429,2
16430,18
16431,0
16433,7
16435,8
16436,5
16437,24
16438,4
16439,18
16441,22
16442,2
16443,3
16444,21
16435,15
16437,15
16445,12
16447,0
16448,15
16449,9
16450,4
16452,18
16453,12
16455,28
16456,28
16457,33
16459,10
16461,11
16462,3
16463,6
16464,2
16465,17
16466,21
16467,0
16469,15
16470,0
16471,0
16473,24
16474,2
16476,7
16477,19
16474,2
16478,21
16479,13
16479,13
16480,1
16481,9
16482,19
16485,5
16485,5
16487,1
16487,1
16489,3
16490,15
16491,1
16493,1
16494,19
16495,6
16496,22
16498,21
16500,21
16502,23
16503,9
16504,12
16504,5
16505,23
16504,5
16506,23
16507,1
16507,12
16508,10
16509,19
16508,10
16504,12
16510,1
16511,8
16513,23
16513,23
16514,21
16515,22
16516,23
16517,7
16516,10
16518,24
16519,9
16520,2
16522,8
16523,2
16524,9
16525,15
16526,7
16527,8
16528,2
16529,1
16531,5
16532,16
16533,4
16534,5
16535,15
16536,15
16537,1
16538,12
16539,17
16541,21
16542,21
16543,6
16544,16
16545,3
16542,21
16546,12
16547,1
16548,17
16549,15
16549,15
16550,0
16551,7
16552,12
16553,15
16554,21
16555,3
16553,15
16556,4
16557,18
16558,9
16557,18
16559,18
16549,15
16560,13
16561,21
16562,6
16563,21
16564,5
16565,5
16566,17
16567,6
16568,0
16569,3
16570,21
16571,16
16572,21
16573,0
16574,3
16575,17
16576,0
16577,0
16578,32
16579,0
16580,29
16581,5
16582,18
16583,9
16584,21
16585,11
16586,5
16587,23
16588,5
16589,8
16590,9
16591,3
16592,16
16592,16
16593,21
16593,21
16593,21
16594,16
16593,21
16593,21
16593,21
16593,21
16593,21
16595,4
16595,3
16596,22
16598,0
16599,3
16600,21
16601,21
16602,6
16603,5
16604,21
16605,3
16606,0
16607,15
16608,21
16609,1
16610,15
16611,3
16610,0
16612,5
16613,13
16614,26
16615,7
16616,1
16617,15
16618,40
16619,14
16620,28
16621,18
16622,10
16623,29
16624,14
16625,4
16626,0
16627,9
16624,14
16628,19
16629,42
16630,24
