bands,artists,isActive,exitCount
4047,4772,0.0,1.0
4049,4617,0.0,1.0
4049,4687,1.0,0.0
4049,9035,1.0,0.0
4050,4731,0.0,1.0
4057,4134,1.0,0.0
4057,11105,1.0,0.0
4058,1504,1.0,0.0
4058,3945,1.0,0.0
4058,4864,1.0,0.0
4058,9987,0.0,1.0
4060,435,1.0,0.0
4060,10895,1.0,0.0
4061,8930,0.0,1.0
4065,5830,0.0,1.0
4066,9979,0.0,1.0
4067,572,0.0,1.0
4067,8078,0.0,1.0
4068,5984,1.0,0.0
4068,7417,1.0,0.0
4068,9372,1.0,0.0
4068,9823,1.0,0.0
4068,10135,0.0,1.0
4069,4605,1.0,0.0
4070,226,1.0,0.0
4070,1033,1.0,0.0
4070,3690,1.0,0.0
4070,5577,1.0,0.0
4070,10232,1.0,0.0
4072,4435,1.0,0.0
4072,4877,1.0,0.0
4072,7035,1.0,0.0
4072,7428,0.0,1.0
4072,8868,0.0,1.0
4072,10784,1.0,0.0
4073,361,0.0,1.0
4073,442,1.0,0.0
4073,2156,1.0,0.0
4073,4106,0.0,1.0
4073,5500,0.0,1.0
4073,6895,0.0,1.0
4074,2090,1.0,0.0
4074,2313,0.0,1.0
4074,5722,0.0,1.0
4075,5305,1.0,0.0
4075,5627,1.0,0.0
4075,8600,1.0,0.0
4076,1054,1.0,0.0
4076,2994,1.0,0.0
4077,1559,0.0,1.0
4078,5371,0.0,1.0
4078,7086,0.0,1.0
4078,8618,1.0,0.0
4079,5165,1.0,0.0
4080,5774,1.0,0.0
4080,8656,1.0,0.0
4080,9613,1.0,0.0
4084,725,0.0,2.0
4084,2848,1.0,0.0
4084,3912,1.0,0.0
4084,4517,0.0,1.0
4084,8131,1.0,0.0
4084,8542,1.0,0.0
4084,9362,0.0,1.0
4085,5235,0.0,1.0
4085,9397,0.0,1.0
4086,2704,0.0,1.0
4086,3411,0.0,1.0
4086,7017,0.0,1.0
4086,7068,1.0,0.0
4086,10152,0.0,1.0
4087,438,1.0,0.0
4087,2833,1.0,0.0
4087,3201,1.0,0.0
4087,4307,0.0,1.0
4087,4461,0.0,1.0
4087,4749,0.0,1.0
4087,7304,0.0,1.0
4087,8471,1.0,0.0
4087,11273,0.0,2.0
4088,9355,1.0,0.0
4088,9482,1.0,0.0
4089,5573,1.0,0.0
4089,7125,0.0,1.0
4090,3758,1.0,0.0
4090,4799,1.0,0.0
4090,6190,1.0,0.0
4090,8405,1.0,0.0
4092,4676,0.0,1.0
4092,8604,0.0,1.0
4092,10160,0.0,1.0
4092,10608,0.0,1.0
4094,315,1.0,0.0
4094,357,0.0,1.0
4094,3184,1.0,0.0
4094,6588,0.0,2.0
4094,7986,0.0,1.0
4094,9808,0.0,1.0
4097,504,0.0,1.0
4097,5793,0.0,1.0
4097,6979,0.0,1.0
4097,7110,0.0,1.0
4097,10706,0.0,1.0
4097,10941,0.0,1.0
4098,5490,0.0,1.0
4098,8038,0.0,1.0
4101,464,0.0,1.0
4101,2754,0.0,1.0
4101,3723,0.0,1.0
4101,4088,0.0,2.0
4101,9896,0.0,1.0
4102,2017,0.0,1.0
4102,8042,0.0,1.0
4102,10972,0.0,1.0
4102,10990,0.0,1.0
4103,3757,0.0,1.0
4104,2175,0.0,1.0
4104,6726,1.0,0.0
4104,10389,1.0,0.0
4107,3342,0.0,1.0
4107,3487,0.0,1.0
4108,5913,0.0,1.0
4108,8196,0.0,1.0
4111,787,0.0,1.0
4111,2355,1.0,0.0
4111,3605,0.0,1.0
4111,4177,0.0,1.0
4111,5400,0.0,1.0
4111,7631,0.0,1.0
4111,8549,1.0,0.0
4111,10199,1.0,0.0
4111,10209,0.0,1.0
4111,10949,0.0,1.0
4114,7633,1.0,0.0
4114,10735,1.0,0.0
4116,1803,0.0,1.0
4116,6007,0.0,1.0
4118,913,0.0,1.0
4118,1000,0.0,2.0
4118,1190,0.0,1.0
4118,1484,0.0,1.0
4118,2076,0.0,1.0
4118,2715,0.0,1.0
4118,3121,0.0,1.0
4118,3531,0.0,1.0
4118,3602,0.0,1.0
4118,3709,0.0,1.0
4118,3799,0.0,2.0
4118,3847,0.0,1.0
4118,3931,0.0,2.0
4118,4753,0.0,1.0
4118,4881,0.0,1.0
4118,6711,0.0,1.0
4118,6731,0.0,1.0
4118,6778,0.0,1.0
4118,7393,0.0,1.0
4118,7423,0.0,1.0
4118,8770,0.0,1.0
4118,8860,0.0,1.0
4118,8892,0.0,1.0
4118,9490,0.0,1.0
4118,10513,0.0,1.0
4118,10691,0.0,1.0
4119,1378,1.0,0.0
4119,1407,1.0,0.0
4119,2424,1.0,0.0
4119,6096,1.0,0.0
4119,7929,1.0,0.0
4121,742,1.0,0.0
4123,344,0.0,1.0
4123,2791,0.0,1.0
4123,3787,0.0,1.0
4123,7933,0.0,1.0
4124,414,1.0,0.0
4124,1049,1.0,0.0
4124,2341,0.0,1.0
4124,3807,0.0,1.0
4124,4913,0.0,1.0
4124,5249,0.0,1.0
4124,7573,0.0,1.0
4124,8060,1.0,0.0
4124,8602,1.0,0.0
4125,2454,0.0,1.0
4125,8368,1.0,0.0
4125,9560,1.0,0.0
4125,10376,1.0,0.0
4128,1786,0.0,1.0
4128,2588,0.0,1.0
4128,4897,0.0,1.0
4128,10779,0.0,1.0
4129,219,1.0,0.0
4129,1692,1.0,0.0
4129,10726,0.0,1.0
4130,9321,1.0,0.0
4130,9830,0.0,1.0
4131,457,1.0,0.0
4131,566,0.0,1.0
4131,1840,0.0,1.0
4131,2036,1.0,0.0
4131,2543,0.0,1.0
4131,2663,0.0,1.0
4131,3982,0.0,2.0
4131,4582,0.0,1.0
4131,6212,0.0,1.0
4131,7336,0.0,1.0
4131,7550,0.0,1.0
4131,8355,0.0,1.0
4131,8566,0.0,1.0
4131,9044,0.0,1.0
4131,10937,0.0,1.0
4133,1220,0.0,1.0
4133,1281,1.0,0.0
4133,1512,0.0,1.0
4133,5654,0.0,1.0
4133,8669,1.0,0.0
4133,10927,0.0,1.0
4133,11030,0.0,1.0
4134,552,1.0,0.0
4134,3232,0.0,1.0
4134,3996,0.0,1.0
4134,5777,1.0,0.0
4134,6665,1.0,0.0
4134,6911,0.0,1.0
4134,9660,1.0,0.0
4134,10313,1.0,0.0
4135,1080,0.0,1.0
4135,1145,1.0,0.0
4135,1273,1.0,0.0
4135,1468,1.0,0.0
4135,9063,0.0,1.0
4135,9123,1.0,0.0
4136,833,1.0,0.0
4136,8607,1.0,0.0
4136,8800,1.0,0.0
4136,9780,0.0,1.0
4137,1326,0.0,1.0
4137,1650,1.0,0.0
4137,2810,0.0,1.0
4137,3662,1.0,0.0
4137,5003,1.0,0.0
4137,5344,0.0,1.0
4137,6069,0.0,1.0
4137,7339,1.0,0.0
4137,7527,0.0,2.0
4137,7658,0.0,1.0
4139,953,0.0,1.0
4139,1824,0.0,1.0
4139,1832,0.0,1.0
4139,4138,0.0,1.0
4139,5015,0.0,1.0
4139,5332,1.0,0.0
4139,5365,1.0,0.0
4139,9232,1.0,0.0
4140,513,0.0,1.0
4140,1295,0.0,1.0
4140,1332,0.0,1.0
4140,2229,1.0,0.0
4140,2408,1.0,0.0
4140,2460,0.0,1.0
4140,3248,0.0,1.0
4140,3296,0.0,1.0
4140,3446,0.0,1.0
4140,3631,0.0,1.0
4140,5316,0.0,1.0
4140,5480,0.0,1.0
4140,6839,0.0,1.0
4140,6968,0.0,1.0
4140,7440,0.0,1.0
4140,7558,0.0,2.0
4140,8689,0.0,1.0
4140,8867,0.0,1.0
4140,9014,0.0,1.0
4140,9109,1.0,0.0
4140,9692,1.0,0.0
4140,9737,1.0,0.0
4140,10025,0.0,1.0
4140,10852,1.0,0.0
4140,10903,0.0,1.0
4140,11257,0.0,1.0
4141,3466,0.0,1.0
4141,6889,0.0,1.0
4142,3347,0.0,1.0
4142,3778,0.0,1.0
4142,5951,0.0,1.0
4142,8100,0.0,1.0
4142,11152,1.0,0.0
4143,2248,0.0,1.0
4143,3092,1.0,0.0
4143,3925,1.0,0.0
4143,6480,1.0,0.0
4144,695,0.0,1.0
4145,1154,1.0,0.0
4145,3460,1.0,0.0
4145,5011,1.0,0.0
4145,5244,1.0,0.0
4145,5262,0.0,1.0
4145,7021,0.0,1.0
4145,8888,1.0,0.0
4146,213,0.0,1.0
4146,2607,0.0,1.0
4146,2870,1.0,0.0
4146,3524,0.0,1.0
4146,3884,1.0,0.0
4146,6848,0.0,1.0
4146,8394,0.0,2.0
4146,8972,1.0,0.0
4146,10204,0.0,2.0
4147,8668,1.0,0.0
4147,10251,1.0,0.0
4149,5641,0.0,1.0
4149,8804,0.0,1.0
4152,9340,0.0,1.0
4153,6985,1.0,0.0
4153,9192,0.0,1.0
4153,9997,1.0,0.0
4155,592,1.0,0.0
4155,6127,1.0,0.0
4155,8270,1.0,0.0
4155,10094,0.0,1.0
4155,10920,1.0,0.0
4156,5349,1.0,0.0
4156,8508,1.0,0.0
4157,323,0.0,1.0
4157,6837,0.0,1.0
4157,7567,1.0,0.0
4157,10489,0.0,1.0
4157,10545,0.0,1.0
4158,6827,1.0,0.0
4158,6924,1.0,0.0
4159,3065,0.0,1.0
4159,7529,1.0,0.0
4160,2820,0.0,1.0
4160,2997,0.0,1.0
4160,3311,1.0,0.0
4160,4612,0.0,1.0
4160,10762,0.0,1.0
4161,790,1.0,0.0
4161,1253,0.0,1.0
4161,2916,1.0,0.0
4161,5302,0.0,1.0
4161,7057,1.0,0.0
4161,10368,1.0,0.0
4162,11062,1.0,0.0
4163,10296,1.0,0.0
4165,4823,0.0,1.0
4165,7290,0.0,1.0
4166,5585,1.0,0.0
4166,7588,1.0,0.0
4166,7692,0.0,1.0
4166,8819,0.0,1.0
4167,1362,0.0,1.0
4167,5207,1.0,0.0
4167,6690,0.0,1.0
4167,7109,0.0,1.0
4167,7422,1.0,0.0
4168,4625,1.0,0.0
4169,4779,0.0,1.0
4169,5582,1.0,0.0
4169,6804,0.0,1.0
4169,7618,1.0,0.0
4169,8255,1.0,0.0
4169,11078,1.0,0.0
4170,74,1.0,0.0
4170,8478,1.0,0.0
4171,7078,1.0,0.0
4173,9431,1.0,0.0
4173,11024,1.0,0.0
4174,6753,0.0,1.0
4174,7330,0.0,1.0
4174,8268,0.0,1.0
4175,334,0.0,1.0
4175,1930,1.0,0.0
4175,2242,0.0,1.0
4175,4611,0.0,1.0
4175,5650,0.0,1.0
4175,7415,1.0,0.0
4175,8142,1.0,0.0
4175,8698,1.0,0.0
4175,9332,0.0,1.0
4175,10536,0.0,1.0
4175,10683,1.0,0.0
4175,10687,0.0,1.0
4176,4484,1.0,0.0
4177,1323,1.0,0.0
4177,7009,1.0,0.0
4177,9718,1.0,0.0
4177,9732,1.0,0.0
4178,2556,0.0,1.0
4178,4664,0.0,2.0
4178,9514,0.0,1.0
4178,10339,1.0,0.0
4179,917,0.0,1.0
4179,4746,0.0,1.0
4179,9791,0.0,1.0
4180,2075,1.0,0.0
4180,2462,1.0,0.0
4180,9832,1.0,0.0
4180,11339,1.0,0.0
4181,1919,1.0,0.0
4181,3143,1.0,0.0
4182,1806,1.0,0.0
4182,3470,1.0,0.0
4182,6577,0.0,1.0
4182,8991,1.0,0.0
4188,2360,1.0,0.0
4188,3017,1.0,0.0
4188,4047,1.0,0.0
4188,10846,1.0,0.0
4189,287,1.0,0.0
4189,517,0.0,1.0
4189,5056,0.0,1.0
4189,6259,0.0,1.0
4189,9956,0.0,1.0
4189,10660,1.0,0.0
4190,4192,1.0,0.0
4190,4592,1.0,0.0
4190,6175,1.0,0.0
4190,6321,1.0,0.0
4190,6445,1.0,0.0
4190,6447,1.0,0.0
4190,7871,1.0,0.0
4191,1118,0.0,1.0
4191,2575,0.0,1.0
4191,6775,0.0,1.0
4192,10066,1.0,0.0
4197,3518,0.0,1.0
4197,6749,0.0,1.0
4197,7273,0.0,1.0
4197,9001,0.0,1.0
4197,9841,0.0,1.0
4198,2318,0.0,1.0
4198,4064,1.0,0.0
4198,5639,1.0,0.0
4198,9325,1.0,0.0
4199,5474,1.0,0.0
4202,2533,1.0,0.0
4203,1812,0.0,1.0
4204,10188,1.0,0.0
4207,659,1.0,0.0
4207,866,1.0,0.0
4208,2038,0.0,1.0
4208,10891,0.0,1.0
4209,2504,0.0,1.0
4210,6729,1.0,0.0
4214,6834,0.0,1.0
4215,6980,1.0,0.0
4215,10869,1.0,0.0
4217,4629,0.0,1.0
4220,1175,1.0,0.0
4220,8288,1.0,0.0
4220,10549,1.0,0.0
4223,971,0.0,1.0
4223,1129,0.0,1.0
4223,1268,0.0,1.0
4223,2969,0.0,1.0
4223,4894,0.0,1.0
4223,5989,0.0,1.0
4223,7547,0.0,1.0
4223,8687,0.0,1.0
4223,9219,0.0,1.0
4223,9343,0.0,2.0
4223,10835,0.0,1.0
4223,11228,0.0,1.0
4224,4469,1.0,0.0
4224,5616,1.0,0.0
4224,10360,1.0,0.0
4228,2440,0.0,1.0
4228,11082,0.0,1.0
4229,9435,0.0,1.0
4231,44,0.0,1.0
4231,183,1.0,0.0
4231,815,0.0,1.0
4231,988,0.0,1.0
4231,1759,0.0,1.0
4231,4187,0.0,1.0
4231,4639,1.0,0.0
4231,5266,1.0,0.0
4231,5425,0.0,1.0
4231,6650,0.0,1.0
4231,7052,0.0,1.0
4231,7135,0.0,1.0
4231,7302,0.0,1.0
4231,7671,0.0,1.0
4231,8106,0.0,1.0
4231,8349,0.0,1.0
4231,8426,0.0,1.0
4231,8754,1.0,0.0
4231,8966,0.0,1.0
4231,9433,1.0,0.0
4231,9973,1.0,0.0
4231,10136,0.0,1.0
4231,10930,0.0,1.0
4231,10959,0.0,1.0
4232,81,1.0,0.0
4232,1657,1.0,0.0
4232,2288,1.0,0.0
4232,2587,1.0,0.0
4232,2621,1.0,0.0
4232,7727,1.0,0.0
4232,10178,0.0,1.0
4233,8702,0.0,1.0
4233,10736,1.0,0.0
4234,7022,1.0,0.0
4234,9908,1.0,0.0
4236,4067,1.0,0.0
4236,8782,1.0,0.0
4239,4637,0.0,1.0
4239,8692,0.0,1.0
4239,9942,0.0,1.0
4239,10072,1.0,0.0
4241,1328,1.0,0.0
4241,9233,0.0,1.0
4241,10104,1.0,0.0
4241,10207,0.0,1.0
4241,10226,0.0,1.0
4242,127,1.0,0.0
4242,5201,1.0,0.0
4242,8073,1.0,0.0
4242,8705,1.0,0.0
4242,11041,1.0,0.0
4243,238,0.0,1.0
4243,3404,0.0,1.0
4243,6793,0.0,1.0
4243,8827,1.0,0.0
4243,9241,1.0,0.0
4243,11268,1.0,0.0
4243,11544,0.0,1.0
4245,4164,0.0,1.0
4245,8374,0.0,1.0
4247,7625,1.0,0.0
4248,3583,1.0,0.0
4248,4210,0.0,1.0
4249,6174,1.0,0.0
4252,1768,0.0,1.0
4252,2193,0.0,1.0
4252,6546,0.0,1.0
4252,11521,0.0,1.0
4254,5205,0.0,1.0
4254,5794,0.0,1.0
4254,10989,0.0,1.0
4256,2028,1.0,0.0
4256,4619,1.0,0.0
4259,3939,0.0,1.0
4260,1195,1.0,0.0
4260,9845,1.0,0.0
4260,11198,0.0,2.0
4261,5303,1.0,0.0
4265,1495,1.0,0.0
4265,9133,1.0,0.0
4266,243,0.0,1.0
4266,2540,0.0,2.0
4266,2586,1.0,0.0
4266,4207,1.0,0.0
4266,5571,1.0,0.0
4266,8716,1.0,0.0
4266,9067,0.0,1.0
4266,10689,1.0,0.0
4267,3235,1.0,0.0
4269,10325,0.0,1.0
4270,339,0.0,1.0
4270,3061,1.0,0.0
4270,3086,1.0,0.0
4270,8141,1.0,0.0
4273,4960,1.0,0.0
4273,5943,1.0,0.0
4273,11259,0.0,1.0
4274,759,1.0,0.0
4274,4760,1.0,0.0
4274,6479,1.0,0.0
4275,10407,1.0,0.0
4277,7617,0.0,1.0
4278,496,1.0,0.0
4279,10097,1.0,0.0
4279,10547,1.0,0.0
4284,4716,1.0,0.0
4284,7211,1.0,0.0
4284,8452,1.0,0.0
4287,124,0.0,1.0
4287,3776,0.0,1.0
4291,397,0.0,1.0
4291,8114,1.0,0.0
4293,9471,1.0,0.0
4295,198,0.0,2.0
4295,951,0.0,1.0
4295,1108,0.0,1.0
4295,2801,0.0,1.0
4295,3806,0.0,1.0
4295,4514,0.0,1.0
4295,4966,0.0,1.0
4295,5533,0.0,1.0
4295,8870,0.0,1.0
4295,9387,0.0,1.0
4295,9621,0.0,1.0
4295,10294,0.0,2.0
4296,967,1.0,0.0
4297,1366,1.0,0.0
4300,2439,0.0,1.0
4300,2778,0.0,1.0
4300,6468,0.0,1.0
4300,7677,0.0,1.0
4300,9078,0.0,1.0
4302,4852,1.0,0.0
4303,3370,0.0,1.0
4303,5398,1.0,0.0
4303,6895,0.0,1.0
4303,8169,1.0,0.0
4303,8733,0.0,1.0
4304,2511,0.0,1.0
4304,3338,0.0,1.0
4304,4902,0.0,1.0
4304,10606,0.0,1.0
4305,3823,0.0,2.0
4305,4011,0.0,2.0
4305,4123,0.0,1.0
4305,5889,0.0,1.0
4305,8068,0.0,1.0
4305,8274,0.0,1.0
4306,1067,0.0,1.0
4307,2573,1.0,0.0
4310,2764,1.0,0.0
4310,9385,1.0,0.0
4314,1499,1.0,0.0
4314,3753,1.0,0.0
4314,4332,1.0,0.0
4314,7155,1.0,0.0
4314,7369,1.0,0.0
4314,8162,0.0,1.0
4314,8824,1.0,0.0
4314,11142,1.0,0.0
4317,4841,1.0,0.0
4318,213,0.0,1.0
4318,3619,0.0,1.0
4318,6944,1.0,0.0
4318,7639,1.0,0.0
4318,8681,0.0,1.0
4319,10435,1.0,0.0
4322,904,0.0,1.0
4322,3663,0.0,1.0
4322,5046,0.0,1.0
4322,5547,0.0,1.0
4322,5918,0.0,1.0
4322,7960,0.0,1.0
4324,242,1.0,0.0
4324,1514,0.0,1.0
4324,4013,0.0,1.0
4324,7981,1.0,0.0
4324,9420,1.0,0.0
4325,2989,0.0,1.0
4325,6725,0.0,1.0
4326,2104,1.0,0.0
4326,4418,1.0,0.0
4326,8314,1.0,0.0
4330,2213,1.0,0.0
4330,2722,1.0,0.0
4330,5874,1.0,0.0
4333,4225,1.0,0.0
4333,4594,1.0,0.0
4333,4724,0.0,1.0
4333,5801,1.0,0.0
4333,6428,1.0,0.0
4333,7985,1.0,0.0
4333,8161,1.0,0.0
4334,5853,1.0,0.0
4344,6088,1.0,0.0
4346,9562,1.0,0.0
4347,6575,1.0,0.0
4349,2706,1.0,0.0
4349,8021,1.0,0.0
4349,9948,1.0,0.0
4350,1077,0.0,1.0
4350,1911,0.0,1.0
4350,11291,0.0,1.0
4351,4989,0.0,1.0
4351,10527,0.0,1.0
4352,3231,1.0,0.0
4358,2518,1.0,0.0
4358,3857,1.0,0.0
4358,6250,1.0,0.0
4358,7007,1.0,0.0
4360,1793,0.0,1.0
4360,1804,0.0,1.0
4360,8032,0.0,1.0
4360,8236,0.0,1.0
4361,1336,0.0,1.0
4361,9566,0.0,1.0
4362,4012,1.0,0.0
4362,6318,1.0,0.0
4362,7865,0.0,2.0
4363,691,1.0,0.0
4364,11306,1.0,0.0
4367,8660,1.0,0.0
4367,8780,1.0,0.0
4368,1746,0.0,2.0
4368,4411,0.0,1.0
4368,6906,0.0,1.0
4368,7691,0.0,1.0
4369,3844,1.0,0.0
4370,8022,1.0,0.0
4373,1415,1.0,0.0
4374,7237,1.0,0.0
4375,154,1.0,0.0
4375,9118,1.0,0.0
4376,5055,1.0,0.0
4380,2853,0.0,1.0
4380,6866,0.0,1.0
4380,9648,0.0,1.0
4383,2923,0.0,1.0
4385,2991,0.0,1.0
4385,4254,0.0,1.0
4394,8822,1.0,0.0
4395,3958,1.0,0.0
4395,9305,1.0,0.0
4396,1205,0.0,1.0
4396,1241,0.0,1.0
4396,3827,0.0,1.0
4396,6237,0.0,2.0
4396,7936,0.0,2.0
4396,10080,0.0,1.0
4396,11261,0.0,1.0
4396,11518,0.0,1.0
4397,4565,1.0,0.0
4397,10902,1.0,0.0
4399,236,1.0,0.0
4399,365,0.0,1.0
4399,2686,0.0,1.0
4399,3539,0.0,1.0
4399,6615,0.0,1.0
4399,7031,0.0,1.0
4399,7322,1.0,0.0
4399,10193,0.0,2.0
4400,1838,0.0,1.0
4400,2627,0.0,1.0
4402,2368,1.0,0.0
4402,3760,1.0,0.0
4402,11449,1.0,0.0
4403,10292,0.0,1.0
4407,4417,1.0,0.0
4407,5091,1.0,0.0
4407,5168,1.0,0.0
4412,837,1.0,0.0
4412,2902,1.0,0.0
4412,4848,1.0,0.0
4414,3391,0.0,1.0
4414,6693,1.0,0.0
4415,6526,1.0,0.0
4415,6528,0.0,1.0
4415,10621,0.0,1.0
4418,239,1.0,0.0
4419,4114,0.0,1.0
4419,7412,0.0,1.0
4420,1019,1.0,0.0
4420,6069,1.0,0.0
4420,9485,1.0,0.0
4420,11389,1.0,0.0
4423,6840,0.0,1.0
4425,2872,1.0,0.0
4425,4520,0.0,1.0
4426,9796,1.0,0.0
4426,11286,1.0,0.0
4427,1046,0.0,1.0
4429,1526,1.0,0.0
4429,3897,1.0,0.0
4430,5735,1.0,0.0
4431,1664,0.0,1.0
4431,2363,0.0,1.0
4431,2913,0.0,1.0
4431,4286,0.0,1.0
4431,8773,0.0,1.0
4431,10878,0.0,1.0
4436,4690,1.0,0.0
4436,7203,1.0,0.0
4437,3071,1.0,0.0
4439,6330,0.0,1.0
4439,7058,0.0,1.0
4439,7696,0.0,1.0
4439,8139,0.0,1.0
4441,8881,1.0,0.0
4443,2717,1.0,0.0
4443,2990,1.0,0.0
4443,4829,1.0,0.0
4443,5670,1.0,0.0
4444,4086,1.0,0.0
4444,10773,0.0,1.0
4445,2582,0.0,1.0
4445,4218,0.0,1.0
4445,8935,0.0,1.0
4445,10967,0.0,2.0
4446,2773,1.0,0.0
4447,2753,1.0,0.0
4449,1400,0.0,1.0
4449,3631,0.0,1.0
4449,8358,0.0,1.0
4449,8689,0.0,1.0
4449,9190,0.0,1.0
4450,625,0.0,2.0
4450,8779,1.0,0.0
4450,8809,1.0,0.0
4453,389,1.0,0.0
4453,1593,1.0,0.0
4453,8615,1.0,0.0
4454,713,0.0,1.0
4454,10349,0.0,1.0
4455,9633,0.0,1.0
4460,144,1.0,0.0
4460,9176,1.0,0.0
4466,567,1.0,0.0
4466,3439,0.0,1.0
4466,6502,1.0,0.0
4468,4406,0.0,1.0
4468,7105,0.0,1.0
4468,8397,0.0,1.0
4468,10011,0.0,1.0
4468,10723,0.0,1.0
4471,4758,1.0,0.0
4471,9047,1.0,0.0
4475,473,1.0,0.0
4475,2788,1.0,0.0
4475,5990,1.0,0.0
4475,8933,1.0,0.0
4477,2264,1.0,0.0
4477,4745,1.0,0.0
4477,7948,1.0,0.0
4477,10754,1.0,0.0
4481,4153,1.0,0.0
4483,388,0.0,1.0
4483,955,0.0,1.0
4483,2018,0.0,1.0
4483,2571,0.0,1.0
4483,4163,0.0,1.0
4483,4248,0.0,1.0
4483,4732,0.0,1.0
4483,6090,0.0,1.0
4483,8664,0.0,1.0
4484,2389,0.0,1.0
4484,2612,1.0,0.0
4484,3237,0.0,1.0
4484,3720,1.0,0.0
4484,5146,0.0,1.0
4484,5150,0.0,1.0
4484,5282,0.0,1.0
4484,5617,0.0,1.0
4484,6969,0.0,1.0
4484,7645,0.0,1.0
4484,9182,0.0,1.0
4484,10813,0.0,1.0
4484,11007,0.0,1.0
4486,1602,1.0,0.0
4486,10069,1.0,0.0
4488,4900,1.0,0.0
4488,8903,1.0,0.0
4491,2102,0.0,1.0
4491,3840,1.0,0.0
4495,937,1.0,0.0
4495,10445,1.0,0.0
4498,192,0.0,1.0
4498,10573,0.0,1.0
4499,1600,1.0,0.0
4499,11502,1.0,0.0
4501,4993,0.0,1.0
4502,1149,0.0,1.0
4505,736,0.0,1.0
4506,131,1.0,0.0
4506,660,0.0,1.0
4506,7002,1.0,0.0
4509,8783,1.0,0.0
4513,11143,0.0,2.0
4515,2563,1.0,0.0
4515,4456,1.0,0.0
4516,564,1.0,0.0
4518,3676,1.0,0.0
4518,4429,0.0,1.0
4521,2146,1.0,0.0
4521,7701,0.0,1.0
4522,8294,0.0,1.0
4522,9039,0.0,1.0
4522,10210,0.0,1.0
4523,6936,1.0,0.0
4523,9371,1.0,0.0
4525,1248,1.0,0.0
4525,4418,1.0,0.0
4525,4430,1.0,0.0
4525,8314,1.0,0.0
4526,5154,1.0,0.0
4526,5504,1.0,0.0
4526,9996,1.0,0.0
4527,5590,0.0,1.0
4528,9427,0.0,1.0
4532,477,1.0,0.0
4536,728,0.0,1.0
4536,1431,0.0,1.0
4536,1532,1.0,0.0
4536,3454,1.0,0.0
4536,4389,1.0,0.0
4536,4953,1.0,0.0
4536,6058,0.0,1.0
4536,10540,0.0,2.0
4538,1653,1.0,0.0
4538,4941,0.0,1.0
4538,7683,0.0,1.0
4538,8070,0.0,1.0
4538,10820,0.0,1.0
4538,11061,1.0,0.0
4539,322,0.0,1.0
4539,1463,0.0,1.0
4539,1488,1.0,0.0
4545,6630,0.0,1.0
4546,31,1.0,0.0
4546,990,1.0,0.0
4546,998,1.0,0.0
4546,4696,1.0,0.0
4547,2682,0.0,1.0
4547,2974,1.0,0.0
4547,3243,1.0,0.0
4547,5227,1.0,0.0
4547,5925,1.0,0.0
4547,6066,0.0,2.0
4547,9417,0.0,1.0
4547,9684,0.0,1.0
4551,4454,1.0,0.0
4551,9873,1.0,0.0
4551,10381,1.0,0.0
4552,205,0.0,1.0
4552,6064,0.0,1.0
4552,8449,1.0,0.0
4552,8897,0.0,1.0
4552,9272,1.0,0.0
4554,1827,0.0,1.0
4557,3360,1.0,0.0
4557,6130,1.0,0.0
4558,2238,0.0,1.0
4558,3330,0.0,1.0
4558,6752,0.0,1.0
4559,1750,0.0,1.0
4559,2092,0.0,1.0
4559,3685,0.0,2.0
4559,8574,0.0,1.0
4560,10020,1.0,0.0
4560,10656,1.0,0.0
4561,4983,0.0,1.0
4562,1098,1.0,0.0
4562,3601,1.0,0.0
4562,3747,0.0,1.0
4562,5513,0.0,1.0
4562,8518,1.0,0.0
4562,9936,1.0,0.0
4564,8576,1.0,0.0
4564,9007,1.0,0.0
4567,811,1.0,0.0
4567,1597,1.0,0.0
4568,271,1.0,0.0
4569,9851,0.0,1.0
4569,10739,0.0,1.0
4570,999,1.0,0.0
4570,9700,1.0,0.0
4570,10308,1.0,0.0
4572,2131,0.0,1.0
4573,3677,0.0,1.0
4573,5503,0.0,1.0
4574,11400,1.0,0.0
4575,84,0.0,1.0
4575,385,1.0,0.0
4575,576,0.0,1.0
4575,2645,1.0,0.0
4575,3363,0.0,1.0
4575,6338,0.0,1.0
4575,7893,1.0,0.0
4575,8176,1.0,0.0
4575,8811,0.0,1.0
4575,9418,0.0,1.0
4577,9603,1.0,0.0
4578,6694,1.0,0.0
4581,1946,1.0,0.0
4581,9985,1.0,0.0
4582,8036,1.0,0.0
4582,11532,0.0,1.0
4583,1047,1.0,0.0
4583,7574,1.0,0.0
4585,12,0.0,1.0
4585,1485,1.0,0.0
4585,3549,1.0,0.0
4585,4094,0.0,1.0
4585,4379,0.0,1.0
4585,5000,1.0,0.0
4585,5766,1.0,0.0
4585,11164,1.0,0.0
4586,1922,0.0,2.0
4591,1929,1.0,0.0
4593,2910,1.0,0.0
4593,2911,0.0,1.0
4594,5757,0.0,1.0
4596,971,1.0,0.0
4596,3726,1.0,0.0
4596,7208,1.0,0.0
4596,8266,1.0,0.0
4596,8930,0.0,1.0
4597,107,0.0,1.0
4597,2245,1.0,0.0
4597,3927,1.0,0.0
4597,9855,1.0,0.0
4601,9209,1.0,0.0
4602,69,1.0,0.0
4602,2741,0.0,1.0
4602,8921,1.0,0.0
4604,462,1.0,0.0
4606,4143,0.0,1.0
